Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
1597104000.0,2020-08-11,BTCMXN,267649.16,268244.15,250000,255927,278.77,71758022.53
1597017600.0,2020-08-10,BTCMXN,262298.16,269875,260050,267649.16,229.47,61333621.91
1596931200.0,2020-08-09,BTCMXN,263685.5,264999.99,258500,262298.16,117.31,30679670.26
1596844800.0,2020-08-08,BTCMXN,259800.01,264632.08,258331.69,263685.5,136.07,35667757.0
1596758400.0,2020-08-07,BTCMXN,264166.45,267787.5,253817.45,259800.01,263.49,68680893.82
1596672000.0,2020-08-06,BTCMXN,263269.8,266809.57,258774.56,264166.45,213.46,56295353.17
1596585600.0,2020-08-05,BTCMXN,253769.45,263839.72,251334.77,263269.8,218.7,56607263.74
1596499200.0,2020-08-04,BTCMXN,255150.99,259000,252759.99,253769.45,228.06,58348797.12
1596412800.0,2020-08-03,BTCMXN,246300.01,260000,243896,255150.99,238.79,60857053.03
1596326400.0,2020-08-02,BTCMXN,264376.87,271755.2,237000,246300.01,449.15,113610825.21
1596240000.0,2020-08-01,BTCMXN,253150.17,266400,250269.56,264376.87,276.28,71760322.25
1596153600.0,2020-07-31,BTCMXN,244171.17,255000,241300,253150.17,271.78,67681015.63
1596067200.0,2020-07-30,BTCMXN,244087.64,246568.21,240151,244171.17,210.92,51404008.88
1595980800.0,2020-07-29,BTCMXN,239900,249000,238047.64,244087.64,315.64,77069393.15
1595894400.0,2020-07-28,BTCMXN,241274.21,246000,233010,239900,416.49,100307325.89
1595808000.0,2020-07-27,BTCMXN,221394,249875,220950,241274.21,682.87,159933096.03
1595721600.0,2020-07-26,BTCMXN,216330,223999,214500.03,221394,197.05,43221571.68
1595635200.0,2020-07-25,BTCMXN,212941.07,216599,212003.02,216330,107.88,23151709.6
1595548800.0,2020-07-24,BTCMXN,215698,215700,212000,212941.07,183.59,39230529.65
1595462400.0,2020-07-23,BTCMXN,212537.02,215999,210570.96,215698,273.04,58393587.24
1595376000.0,2020-07-22,BTCMXN,209350,213500,207009.09,212537.02,173.01,36354118.3
1595289600.0,2020-07-21,BTCMXN,206387.6,210500,205860.14,209350,246.39,51326773.03
1595203200.0,2020-07-20,BTCMXN,207382.69,207991.36,205500,206387.6,120.34,24892273.77
1595116800.0,2020-07-19,BTCMXN,206698.71,207890,205365.01,207000,68.8,14197128.6
1595030400.0,2020-07-18,BTCMXN,206613.28,207622.88,205512,206698.71,87.62,18110056.17
1594944000.0,2020-07-17,BTCMXN,204622.68,207492.01,203527.35,206613.28,139.91,28779609.51
1594857600.0,2020-07-16,BTCMXN,205300,206609.38,202704.68,204622.68,183.33,37529110.68
1594771200.0,2020-07-15,BTCMXN,207600,208128.97,204854.3,205300,176.57,36420574.32
1594684800.0,2020-07-14,BTCMXN,210075.2,210383.8,206500,207600,147.32,30712302.02
1594598400.0,2020-07-13,BTCMXN,209053.29,210899.82,207710.19,210075.2,133.44,27927301.92
1594512000.0,2020-07-12,BTCMXN,207251.65,209717.97,206136.01,209053.29,55.69,11576203.82
1594425600.0,2020-07-11,BTCMXN,208813.79,209102.04,206555.01,207251.65,72.72,15099772.89
1594339200.0,2020-07-10,BTCMXN,208800,209598.05,206550,208813.79,164.88,34269545.82
1594252800.0,2020-07-09,BTCMXN,213620.55,214098.64,207500,208800,159.31,33534841.57
1594166400.0,2020-07-08,BTCMXN,211187.14,215277.36,210000,213620.55,213.94,45580562.95
1594080000.0,2020-07-07,BTCMXN,208598.38,211530.03,207000.06,211187.14,158.45,33131886.63
1593993600.0,2020-07-06,BTCMXN,203134.95,209214.35,202470,208598.38,147.88,30566688.53
1593907200.0,2020-07-05,BTCMXN,204767.71,205099.17,200504.31,203134.95,76.44,15523187.13
1593820800.0,2020-07-04,BTCMXN,203810.08,215455,203001,204767.71,232.25,47972628.98
1593734400.0,2020-07-03,BTCMXN,204647.41,205999.99,203001,203810.08,155.59,31800883.6
1593648000.0,2020-07-02,BTCMXN,210110.9,210617.51,201544.88,204647.41,247.69,50912183.53
1593561600.0,2020-07-01,BTCMXN,210625.41,212100,208834.43,210110.9,185.73,39079935.76
1593475200.0,2020-06-30,BTCMXN,211564.56,212508.83,209225.81,210625.41,149.75,31598958.81
1593388800.0,2020-06-29,BTCMXN,210740.09,213000,208224,211564.56,166.92,35210524.68
1593302400.0,2020-06-28,BTCMXN,208483.09,211998.38,206130,210740.09,66.42,13877909.28
1593216000.0,2020-06-27,BTCMXN,211849.13,212000,206000,208483.09,112.26,23501182.95
1593129600.0,2020-06-26,BTCMXN,210093.05,212647.9,206800,211849.13,159.38,33465424.49
1593043200.0,2020-06-25,BTCMXN,211531.6,213397.12,205747,210093.05,235.32,49452663.46
1592956800.0,2020-06-24,BTCMXN,215178.35,216498,209001,211531.6,248.92,52742940.01
1592870400.0,2020-06-23,BTCMXN,216763.17,218444,213909,215178.35,204.23,44175804.5
1592784000.0,2020-06-22,BTCMXN,210498.36,219701.48,210077.91,216763.17,236.66,50895388.51
1592697600.0,2020-06-21,BTCMXN,211605.2,212994.98,210077.9,210498.36,73.19,15481919.65
1592611200.0,2020-06-20,BTCMXN,210281.53,212500,207600,211605.2,78.38,16507311.79
1592524800.0,2020-06-19,BTCMXN,213000.78,213383.29,209000,210281.53,153.86,32505517.04
1592438400.0,2020-06-18,BTCMXN,211132.27,214346.33,209176.62,213000.78,148.16,31469296.16
1592352000.0,2020-06-17,BTCMXN,212565.07,212916.62,206551,211132.27,161.69,34003089.1
1592265600.0,2020-06-16,BTCMXN,208533.38,213000,207219.44,212565.07,216.73,45582150.07
1592179200.0,2020-06-15,BTCMXN,209440.93,211500,201770.51,208533.38,336.15,69965120.08
1592092800.0,2020-06-14,BTCMXN,210999.96,211015.99,207500,209440.93,114.85,24042114.09
1592006400.0,2020-06-13,BTCMXN,210544.26,211012.81,208512,210999.96,104.87,22012246.83
1591920000.0,2020-06-12,BTCMXN,212150.99,214700.13,209332.11,210544.26,280.23,59248315.64
1591833600.0,2020-06-11,BTCMXN,216000,219500,204160.95,212150.99,436.73,92947531.04
1591747200.0,2020-06-10,BTCMXN,214000,217301.93,211500.87,216000,224.87,48200176.44
1591660800.0,2020-06-09,BTCMXN,210136.9,215283.41,206000,214000,275.6,58437919.94
1591574400.0,2020-06-08,BTCMXN,209608.31,211119.29,207670.46,210136.9,203.09,42572486.39
1591488000.0,2020-06-07,BTCMXN,208978.47,212000,203388,209608.31,133.12,27623458.4
1591401600.0,2020-06-06,BTCMXN,207851,210000,205862.92,208978.47,141.03,29292140.29
1591315200.0,2020-06-05,BTCMXN,214778.49,215499.95,207190.5,207851,226.77,47888800.41
1591228800.0,2020-06-04,BTCMXN,210183.67,216083.95,207000,214778.49,239.78,51035904.69
1591142400.0,2020-06-03,BTCMXN,207398.74,210183.67,203421.99,210183.67,193.23,40073363.88
1591056000.0,2020-06-02,BTCMXN,224989.99,224989.99,201000,207398.74,493.99,104917779.5
1590969600.0,2020-06-01,BTCMXN,209979.68,227599.97,208692.38,224989.99,356.87,77625626.92
1590883200.0,2020-05-31,BTCMXN,214583.69,214887.31,208550,209979.68,91.08,19250935.11
1590796800.0,2020-05-30,BTCMXN,209198.91,215522.01,207143,214583.69,142.84,30139192.52
1590710400.0,2020-05-29,BTCMXN,212518.15,213506.12,207001.67,209198.91,297.45,62601706.89
1590624000.0,2020-05-28,BTCMXN,205125.74,213957.92,203450.47,212518.15,459.51,96245855.03
1590537600.0,2020-05-27,BTCMXN,196861.17,206980,196137.37,205125.74,388.92,79082460.27
1590451200.0,2020-05-26,BTCMXN,201010.1,201491.79,194216.43,196861.17,273.59,53926872.5
1590364800.0,2020-05-25,BTCMXN,198050,203000,196106.72,201010.1,264.4,52889766.97
1590278400.0,2020-05-24,BTCMXN,209893.87,212028.11,198000,198050,229.89,47128687.42
1590192000.0,2020-05-23,BTCMXN,208286.44,214678,198000,209893.87,343.4,71307577.92
1590105600.0,2020-05-22,BTCMXN,207662.76,211926.48,205500,208286.44,268.0,56051094.24
1590019200.0,2020-05-21,BTCMXN,221010.01,222500,202053.19,207662.76,571.52,119939499.95
1589932800.0,2020-05-20,BTCMXN,231500,231983.88,215682.1,221010.01,393.32,87582976.41
1589846400.0,2020-05-19,BTCMXN,231196.46,232924.96,224610,231500,240.83,54970167.45
1589760000.0,2020-05-18,BTCMXN,231698.82,236458.06,226002.3,231196.46,232.85,53701636.52
1589673600.0,2020-05-17,BTCMXN,224997,235000,223450.27,231698.82,197.27,45717016.85
1589587200.0,2020-05-16,BTCMXN,223089,229000,220553.02,224997,173.73,39125329.43
1589500800.0,2020-05-15,BTCMXN,234700,234990.01,218348.97,223089,436.97,98925679.02
1589414400.0,2020-05-14,BTCMXN,225750.89,239000,224500.01,234700,568.02,131964705.45
1589328000.0,2020-05-13,BTCMXN,214676.61,228000.64,214238.09,225750.89,371.48,82360292.88
1589241600.0,2020-05-12,BTCMXN,205000,216743.04,204500.01,214676.61,258.77,54874105.94
1589155200.0,2020-05-11,BTCMXN,207174.47,219000,197000,205000,631.92,131139732.71
1589068800.0,2020-05-10,BTCMXN,225790.51,229000,187000,207174.47,775.08,159848170.66
1588982400.0,2020-05-09,BTCMXN,232833.31,235100,225163.57,225790.51,328.01,75467375.47
1588896000.0,2020-05-08,BTCMXN,240000,240681.95,232001.01,232833.31,467.99,110622730.03
1588809600.0,2020-05-07,BTCMXN,223901,241694,219884.85,240000,661.0,153912951.83
1588723200.0,2020-05-06,BTCMXN,216216.3,230310.46,214500.99,223901,555.0,124066469.5
1588636800.0,2020-05-05,BTCMXN,214363.34,219000,210500.01,216216.3,325.59,69589551.87
1588550400.0,2020-05-04,BTCMXN,220900.01,222000,210775.99,214363.34,442.45,94862894.27
1588464000.0,2020-05-03,BTCMXN,219000,223996.09,215500,220900.01,329.36,72649081.93
1588377600.0,2020-05-02,BTCMXN,215415,219220.05,214655.59,219000,181.98,39491549.04
1588291200.0,2020-05-01,BTCMXN,208494.12,219990,208382.62,215415,323.55,69734010.48
1588204800.0,2020-04-30,BTCMXN,208300,225000,200253.25,208494.12,929.0,196880972.41
1588118400.0,2020-04-29,BTCMXN,188533.83,214350,187100.89,208300,820.48,166551477.18
1588032000.0,2020-04-28,BTCMXN,192025.86,192166.93,186731.24,188533.83,298.47,56389330.35
1587945600.0,2020-04-27,BTCMXN,191999.99,194417.23,189600,192025.86,278.69,53331204.91
1587859200.0,2020-04-26,BTCMXN,187700.01,192000,187000,191999.99,119.91,22726959.41
1587772800.0,2020-04-25,BTCMXN,187660.62,189998.78,185663.14,187700.01,141.08,26503734.16
1587686400.0,2020-04-24,BTCMXN,184900,188976.94,183555.01,187660.62,368.33,68798976.99
1587600000.0,2020-04-23,BTCMXN,173300,188421.82,170000.01,184900,517.19,94648152.18
1587513600.0,2020-04-22,BTCMXN,166800.02,175000,166066,173300,218.5,37601898.14
1587427200.0,2020-04-21,BTCMXN,164863.68,169400.86,163200.01,166800.02,233.26,38890824.1
1587340800.0,2020-04-20,BTCMXN,170030.31,173300,163000.01,164863.68,309.69,51878478.42
1587254400.0,2020-04-19,BTCMXN,171389.99,171389.99,166891.01,170030.31,103.7,17564507.18
1587168000.0,2020-04-18,BTCMXN,167288.68,171819.99,166211.09,171389.99,145.98,24759152.86
1587081600.0,2020-04-17,BTCMXN,168000,170530,165591.13,167288.68,224.34,37654798.59
1586995200.0,2020-04-16,BTCMXN,161129.2,170830.28,155047.96,168000,362.46,60019973.79
1586908800.0,2020-04-15,BTCMXN,160200.11,163989.99,159200.01,161129.2,174.75,28209255.18
1586822400.0,2020-04-14,BTCMXN,161937.59,164568.06,159655,160200.11,249.25,40358121.8
1586736000.0,2020-04-13,BTCMXN,162084.01,163309.47,153999.82,161937.59,429.69,68243399.73
1586649600.0,2020-04-12,BTCMXN,160750,168000,158881.05,162084.01,186.39,30762395.83
1586563200.0,2020-04-11,BTCMXN,160799.99,162499.76,157538.46,160750,122.38,19581862.34
1586476800.0,2020-04-10,BTCMXN,172384.49,173999.93,158100.01,160799.99,360.62,59047110.77
1586390400.0,2020-04-09,BTCMXN,176948.55,177000,170269.24,172384.49,199.57,34603455.33
1586304000.0,2020-04-08,BTCMXN,175217.65,181010.17,173676.51,176948.55,337.25,59642617.48
1586217600.0,2020-04-07,BTCMXN,179999.74,183000,172081.6,175217.65,559.93,99569850.8
1586131200.0,2020-04-06,BTCMXN,170800.01,182012.11,170000,179999.74,497.18,88314157.16
1586044800.0,2020-04-05,BTCMXN,170999,171340.56,166600.01,170800.01,123.71,20962781.19
1585958400.0,2020-04-04,BTCMXN,168494.34,172000,163590,170999,241.23,40651367.82
1585872000.0,2020-04-03,BTCMXN,165238.92,172199.99,163176.31,168494.34,333.3,55833618.32
1585785600.0,2020-04-02,BTCMXN,161219.08,172666.78,158002.13,165238.92,602.35,99397664.62
1585699200.0,2020-04-01,BTCMXN,152719.84,162696.74,148500,161219.08,456.16,70322032.59
1585612800.0,2020-03-31,BTCMXN,152699.99,155599.99,150202.48,152719.84,306.36,46898831.85
1585526400.0,2020-03-30,BTCMXN,139002.02,157350.11,138500,152699.99,379.3,57232431.95
1585440000.0,2020-03-29,BTCMXN,147622.58,147807.23,137001.01,139002.02,173.41,24635107.47
1585353600.0,2020-03-28,BTCMXN,150299.99,150299.99,142450.82,147622.58,286.83,42082879.23
1585267200.0,2020-03-27,BTCMXN,157000.02,159613.06,150110,150299.99,249.29,38820417.46
1585180800.0,2020-03-26,BTCMXN,160423.96,163030.06,152500.26,157000.02,303.44,47623289.69
1585094400.0,2020-03-25,BTCMXN,167904.75,168400,156995.06,160423.96,360.64,58441075.1
1585008000.0,2020-03-24,BTCMXN,164825.38,168899.83,160001.77,167904.75,364.99,60602804.32
1584921600.0,2020-03-23,BTCMXN,143870.65,165000,141950.02,164825.38,557.69,87180933.57
1584835200.0,2020-03-22,BTCMXN,150099.16,155199.99,141551.08,143870.65,251.72,37250169.73
1584748800.0,2020-03-21,BTCMXN,152497.59,156111.07,137500,150099.16,377.32,56941808.74
1584662400.0,2020-03-20,BTCMXN,149330.86,165000,140000,152497.59,755.25,114997027.98
1584576000.0,2020-03-19,BTCMXN,128503.89,155000.2,127186.9,149330.86,797.01,114889302.92
1584489600.0,2020-03-18,BTCMXN,123100,128900,120014.03,128503.89,366.71,45961809.6
1584403200.0,2020-03-17,BTCMXN,114200,127107.4,112500.04,123100,420.33,51191718.35
1584316800.0,2020-03-16,BTCMXN,117117.02,117999.96,100001.01,114200,396.51,44323035.29
1584230400.0,2020-03-15,BTCMXN,116000,124990,115000,117117.02,272.65,32189615.49
1584144000.0,2020-03-14,BTCMXN,125300.59,126999.99,115115.39,116000,276.45,33873157.46
1584057600.0,2020-03-13,BTCMXN,106526,147997.64,84952.03,125300.59,1015.71,120181851.08
1583971200.0,2020-03-12,BTCMXN,170390.12,170499,102360.83,106526,955.27,128243207.17
1583884800.0,2020-03-11,BTCMXN,164572.37,170443.23,161392.05,170390.12,234.05,38756999.74
1583798400.0,2020-03-10,BTCMXN,164978.85,170300,161234.58,164572.37,193.8,32015217.34
1583712000.0,2020-03-09,BTCMXN,169129.41,174958.91,160600.04,164978.85,352.44,58695094.54
1583625600.0,2020-03-08,BTCMXN,177000,177000,165109.58,169129.41,208.12,35321960.72
1583539200.0,2020-03-07,BTCMXN,183461.11,184000,176038.63,177000,128.44,23132047.94
1583452800.0,2020-03-06,BTCMXN,180000.99,184550,178300.01,183461.11,188.94,34326102.1
1583366400.0,2020-03-05,BTCMXN,170972.75,182552.91,170113.58,180000.99,481.84,86091173.71
1583280000.0,2020-03-04,BTCMXN,170891.87,171899.99,167350,170972.75,182.9,31139326.03
1583193600.0,2020-03-03,BTCMXN,172852.87,173199.91,167700,170891.87,283.17,48189839.19
1583107200.0,2020-03-02,BTCMXN,169049.87,175500,167125.44,172852.87,267.03,46273882.89
1583020800.0,2020-03-01,BTCMXN,167581,171233.71,165002.89,169049.87,77.83,13034116.64
1582934400.0,2020-02-29,BTCMXN,170402.03,172483.29,167581,167581,87.6,14871340.68
1582848000.0,2020-02-28,BTCMXN,171992.64,173536,166000,170402.03,217.72,37131746.92
1582761600.0,2020-02-27,BTCMXN,169520.13,174489.98,165000.01,171992.64,343.2,58640879.65
1582675200.0,2020-02-26,BTCMXN,178967.52,179845,165000.99,169520.13,451.19,78232545.49
1582588800.0,2020-02-25,BTCMXN,182994.28,183807.25,176500,178967.52,353.95,63569322.15
1582502400.0,2020-02-24,BTCMXN,185999.99,187590,180112.75,182994.28,243.93,44865631.42
1582416000.0,2020-02-23,BTCMXN,182469.83,187221.72,182115.9,185999.99,202.37,37545910.17
1582329600.0,2020-02-22,BTCMXN,183445.54,183999.58,180636.01,182469.83,72.79,13276739.87
1582243200.0,2020-02-21,BTCMXN,182503.66,185879.99,180551.1,183445.54,166.81,30612747.71
1582156800.0,2020-02-20,BTCMXN,179181.26,183685.71,177002.01,182503.66,218.77,39405441.76
1582070400.0,2020-02-19,BTCMXN,188196.34,189499,172500,179181.26,460.95,84305155.64
1581984000.0,2020-02-18,BTCMXN,179652.59,189700.78,178900.01,188196.34,267.9,49611826.06
1581897600.0,2020-02-17,BTCMXN,184990.42,185000,175590,179652.59,215.54,38690935.49
1581811200.0,2020-02-16,BTCMXN,184200.08,186900,178563.47,184990.42,140.77,25789659.97
1581724800.0,2020-02-15,BTCMXN,192259.96,192753.89,181010.02,184200.08,222.66,41459508.84
1581638400.0,2020-02-14,BTCMXN,190986.89,193570.09,187544.47,192259.96,192.11,36730860.07
1581552000.0,2020-02-13,BTCMXN,192360,194990.99,187691.47,190986.89,258.23,49303215.36
1581465600.0,2020-02-12,BTCMXN,190855.34,193000,190000.02,192360,238.43,45702822.16
1581379200.0,2020-02-11,BTCMXN,184244.87,192209.01,180600,190855.34,259.67,48736780.21
1581292800.0,2020-02-10,BTCMXN,189384.9,190000,180927.12,184244.87,197.55,36452163.03
1581206400.0,2020-02-09,BTCMXN,184500.98,189500,184301.74,189384.9,116.44,21808736.13
1581120000.0,2020-02-08,BTCMXN,182971.87,184601.01,180300,184500.98,135.42,24723670.04
1581033600.0,2020-02-07,BTCMXN,181399.99,183989.98,180212.34,182971.87,152.1,27726074.0
1580947200.0,2020-02-06,BTCMXN,178391.33,183335.02,177152,181399.99,236.87,42753239.86
1580860800.0,2020-02-05,BTCMXN,170514.99,180000,169695.01,178391.33,306.32,54068985.3
1580774400.0,2020-02-04,BTCMXN,175062.97,175999.79,168515.44,170514.99,244.41,41754090.76
1580688000.0,2020-02-03,BTCMXN,176254.39,180000,172764.01,175062.97,98.12,17208280.21
1580601600.0,2020-02-02,BTCMXN,176836.18,178400,172839.7,176254.39,99.19,17466515.18
1580515200.0,2020-02-01,BTCMXN,176368.51,178125,175500.4,176836.18,108.26,19147940.58
1580428800.0,2020-01-31,BTCMXN,178054.63,178499.96,173175.78,176368.51,321.66,56524146.65
1580342400.0,2020-01-30,BTCMXN,173499.85,178989.99,170574.1,178054.63,215.47,37823312.01
1580256000.0,2020-01-29,BTCMXN,175095.69,175881.81,170760.85,173499.85,378.51,65624354.77
1580169600.0,2020-01-28,BTCMXN,166300,175213.69,166232.74,175095.69,355.19,60271095.08
1580083200.0,2020-01-27,BTCMXN,161316.02,169099.99,160640.87,166300,319.95,52840276.51
1579996800.0,2020-01-26,BTCMXN,156570.02,161350.99,155799.02,161316.02,85.84,13706600.47
1579910400.0,2020-01-25,BTCMXN,158200,158200,155200,156570.02,93.58,14664787.67
1579824000.0,2020-01-24,BTCMXN,157130.78,160499.99,154123,158200,233.45,36975861.75
1579737600.0,2020-01-23,BTCMXN,161757.27,162165.62,155392.94,157130.78,206.51,32649558.22
1579651200.0,2020-01-22,BTCMXN,163939.24,164749.99,160680,161757.27,188.78,30655601.24
1579564800.0,2020-01-21,BTCMXN,161724.82,164799.99,159300,163939.24,202.54,32877706.98
1579478400.0,2020-01-20,BTCMXN,162038.17,164434.39,159239.82,161724.82,276.46,44729644.32
1579392000.0,2020-01-19,BTCMXN,166443.48,169000,157900,162038.17,334.82,54997615.79
1579305600.0,2020-01-18,BTCMXN,165553.03,167499.97,164800,166443.48,154.23,25599601.1
1579219200.0,2020-01-17,BTCMXN,164261.48,167512.12,162782.04,165553.03,392.51,65010165.79
1579132800.0,2020-01-16,BTCMXN,165583.65,165772.5,161900,164261.48,257.57,42013285.61
1579046400.0,2020-01-15,BTCMXN,166899.95,167000,160700.02,165583.65,249.74,41123144.33
1578960000.0,2020-01-14,BTCMXN,153499.34,167000,153000.02,166899.95,631.09,101607927.16
1578873600.0,2020-01-13,BTCMXN,153989.5,153995.99,150600.02,153499.34,197.6,30207482.52
1578787200.0,2020-01-12,BTCMXN,151277.58,153989.73,150000,153989.5,52.73,8018968.76
1578700800.0,2020-01-11,BTCMXN,152200.99,154100,150012.01,151277.58,162.85,24870807.61
1578614400.0,2020-01-10,BTCMXN,148181.74,152599.99,145001,152200.99,230.85,34537475.62
1578528000.0,2020-01-09,BTCMXN,151800,152613.3,146520.01,148181.74,207.72,30918332.72
1578441600.0,2020-01-08,BTCMXN,154944.46,160450,147691.01,151800,533.73,83087751.06
1578355200.0,2020-01-07,BTCMXN,146500.99,155000,146200.01,154944.46,576.1,86697273.78
1578268800.0,2020-01-06,BTCMXN,138800,146789,137736.11,146500.99,228.68,32611109.06
1578182400.0,2020-01-05,BTCMXN,139277.99,141389.83,137080.7,138800,123.32,17273119.25
1578096000.0,2020-01-04,BTCMXN,138656.98,139300,137600,139277.99,89.72,12429030.01
1578009600.0,2020-01-03,BTCMXN,131003.11,139300,129510.01,138656.98,257.98,35067528.59
1577923200.0,2020-01-02,BTCMXN,136500,137194.31,130550.02,131003.11,191.42,25464841.7
1577836800.0,2020-01-01,BTCMXN,136679.98,137600,136186.36,136500,53.03,7272525.02
1577750400.0,2019-12-31,BTCMXN,137145.09,137599.99,134320.68,136679.98,180.81,24633406.67
1577664000.0,2019-12-30,BTCMXN,139220,139702.43,80000,137145.09,160.83,21697998.05
1577577600.0,2019-12-29,BTCMXN,137700.51,141000,137203.02,139220,55.79,7752941.28
1577491200.0,2019-12-28,BTCMXN,136997.99,138899.94,136501.01,137700.51,113.1,15592297.79
1577404800.0,2019-12-27,BTCMXN,136495.77,137350,134136.13,136997.99,158.29,21548542.42
1577318400.0,2019-12-26,BTCMXN,137392.02,141326.41,135800.02,136495.77,188.38,26057896.01
1577232000.0,2019-12-25,BTCMXN,137492.37,138949.97,135300,137392.02,60.83,8359171.96
1577145600.0,2019-12-24,BTCMXN,137825.01,143000,136006,137492.37,419.12,58232257.28
1577059200.0,2019-12-23,BTCMXN,141899.99,144881.34,120000,137825.01,295.91,41535685.33
1576972800.0,2019-12-22,BTCMXN,135117.76,141999.99,134910,141899.99,160.82,22215758.83
1576886400.0,2019-12-21,BTCMXN,135640.4,136394.95,134559.01,135117.76,86.37,11711325.75
1576800000.0,2019-12-20,BTCMXN,135400,136899.99,134000.01,135640.4,155.43,21085133.57
1576713600.0,2019-12-19,BTCMXN,138204.58,138888.88,134350.02,135400,294.92,40075121.8
1576627200.0,2019-12-18,BTCMXN,125430.41,140001,122100.01,138204.58,377.82,49376708.25
1576540800.0,2019-12-17,BTCMXN,130961.01,131445.26,120672.68,125430.41,218.45,27821028.17
1576454400.0,2019-12-16,BTCMXN,135910,136134.97,129650.02,130961.01,162.4,21540473.43
1576368000.0,2019-12-15,BTCMXN,135336.65,136453.31,133701.09,135910,64.11,8666090.17
1576281600.0,2019-12-14,BTCMXN,138397.09,138488.46,133100.01,135336.65,179.58,24372425.79
1576195200.0,2019-12-13,BTCMXN,136949.94,139198.99,136509.69,138397.09,163.37,22537438.6
1576108800.0,2019-12-12,BTCMXN,136900.01,138987.58,135000.01,136949.94,144.11,19768393.55
1576022400.0,2019-12-11,BTCMXN,139694.4,139999.93,131827.61,136900.01,138.84,19166919.8
1575936000.0,2019-12-10,BTCMXN,141366.46,142536.45,138000,139694.4,213.61,29924184.36
1575849600.0,2019-12-09,BTCMXN,145150,145849.96,138000,141366.46,210.95,30138751.41
1575763200.0,2019-12-08,BTCMXN,144501,145999,142551.01,145150,90.04,13003221.12
1575676800.0,2019-12-07,BTCMXN,145299.98,145300,143780,144501,87.97,12753742.3
1575590400.0,2019-12-06,BTCMXN,143798.89,146499.98,141512.01,145299.98,187.91,27020060.91
1575504000.0,2019-12-05,BTCMXN,140555,145000,140000,143798.89,194.82,27726641.73
1575417600.0,2019-12-04,BTCMXN,142500,150749.03,138920.01,140555,214.74,30674278.06
1575331200.0,2019-12-03,BTCMXN,143600.99,144900,141650,142500,158.94,22831049.12
1575244800.0,2019-12-02,BTCMXN,145553.61,145799.73,140800,143600.99,173.73,24879761.06
1575158400.0,2019-12-01,BTCMXN,147751,148149.99,142085.69,145553.61,95.51,13791215.04
1575072000.0,2019-11-30,BTCMXN,152000,152000,146000.01,147751,113.92,16965165.39
1574985600.0,2019-11-29,BTCMXN,145249.99,152999.9,145031.73,152000,196.43,29356711.6
1574899200.0,2019-11-28,BTCMXN,146950,150000,144192.48,145249.99,240.46,35608260.8
1574812800.0,2019-11-27,BTCMXN,140584.75,149125,134024.03,146950,281.01,40489556.3
1574726400.0,2019-11-26,BTCMXN,138899.99,141941.28,136104.01,140584.75,183.04,25387396.68
1574640000.0,2019-11-25,BTCMXN,134246.58,143998.38,126004.88,138899.99,231.75,31615885.27
1574553600.0,2019-11-24,BTCMXN,142421.32,142978,133540,134246.58,114.28,15773802.64
1574467200.0,2019-11-23,BTCMXN,141818.1,143995.67,138526.94,142421.32,105.6,14936044.32
1574380800.0,2019-11-22,BTCMXN,148080.99,149990,132313.01,141818.1,294.91,41590025.11
1574294400.0,2019-11-21,BTCMXN,156990.9,158500,145000,148080.99,200.68,30255092.33
1574208000.0,2019-11-20,BTCMXN,156705.34,159949.99,155601.01,156990.9,139.39,21966573.61
1574121600.0,2019-11-19,BTCMXN,157499.8,158844.89,154001.58,156705.34,146.65,22994656.95
1574035200.0,2019-11-18,BTCMXN,162789.42,163732.89,155317.89,157499.8,81.79,13067540.23
1573948800.0,2019-11-17,BTCMXN,162521.99,165068.9,161501.54,162789.42,68.63,11229570.01
1573862400.0,2019-11-16,BTCMXN,163001,164999.99,162101,162521.99,103.05,16825841.43
1573776000.0,2019-11-15,BTCMXN,166834.86,168700,161700.01,163001,182.44,29903985.03
1573689600.0,2019-11-14,BTCMXN,169999.98,171796.57,166834.85,166834.86,194.89,32884830.73
1573603200.0,2019-11-13,BTCMXN,169515,170999.99,168515,169999.98,104.51,17757258.4
1573516800.0,2019-11-12,BTCMXN,167859.9,170502.54,165101,169515,126.99,21340958.88
1573430400.0,2019-11-11,BTCMXN,172050.79,173995.26,165847.7,167859.9,118.71,19932527.25
1573344000.0,2019-11-10,BTCMXN,169099.96,175000,167356.58,172050.79,58.84,10092573.08
1573257600.0,2019-11-09,BTCMXN,168555,171620.37,167451.07,169099.96,129.76,22005750.48
1573171200.0,2019-11-08,BTCMXN,177671.22,178698.33,166302.01,168555,201.98,34507788.68
1573084800.0,2019-11-07,BTCMXN,179442.65,180342.51,175551.02,177671.22,124.92,22172988.54
1572998400.0,2019-11-06,BTCMXN,180936.25,183297.34,178200,179442.65,239.5,43177540.5
1572912000.0,2019-11-05,BTCMXN,179399.73,207804.52,176000,180936.25,214.85,38645736.83
1572825600.0,2019-11-04,BTCMXN,175900,181273.31,171854,179399.73,130.44,23166449.08
1572739200.0,2019-11-03,BTCMXN,177193.85,180000,174007.22,175900,43.63,7681031.43
1572652800.0,2019-11-02,BTCMXN,177344.59,179315.98,175777,177193.85,73.34,13046562.07
1572566400.0,2019-11-01,BTCMXN,176329.95,177499.98,172635.41,177344.59,130.86,22937568.76
